5000-15-6.uvl,12.105749041000308
1000-10-3.uvl,2.659229414000947
2000-5-3.uvl,12.373274910998589
1000-15-0.uvl,2.338455535000321
100-15-5.uvl,0.0013005999990127748
10-10-8.uvl,7.259999983943999e-05
10000-10-4.uvl,1250.243819407
5000-5-7.uvl,200.83720319500026
100-5-2.uvl,0.0028168999997433275
100-10-3.uvl,0.003986599998825113
2000-10-2.uvl,16.444658194001022
100-5-3.uvl,0.004036700000142446
10000-15-5.uvl,8.295155114001318
2000-10-5.uvl,10.712523927000802
5000-15-2.uvl,68.36997726899972
1000-5-8.uvl,2.056104585999492
10000-15-7.uvl,8.12351779599885
100-15-1.uvl,0.0014164000003802357
2000-5-4.uvl,19.307678830999066
5000-5-6.uvl,255.71987514600005
1000-10-2.uvl,2.5717913880016567
10-10-3.uvl,0.00010440000005473848
100-15-0.uvl,0.005153899999640998
10-10-2.uvl,6.599999869649764e-05
10000-15-0.uvl,324.97370397899977
1000-15-6.uvl,1.6335325010004453
100-10-1.uvl,0.0032073999991553137
2000-15-2.uvl,0.334122500000376
1000-15-1.uvl,2.2231267019997176
1000-5-7.uvl,2.590830229000858
100-10-2.uvl,0.005145400000401423
100-15-7.uvl,0.002431099999739672
10000-5-0.uvl,2021.7260101760003
1000-5-9.uvl,2.6491501000000426
100-15-6.uvl,0.002445899999656831
10000-10-8.uvl,7.934111598000527
2000-15-1.uvl,20.542469558000448
2000-5-7.uvl,19.966184578999673
10-5-9.uvl,6.430000030377414e-05
10-15-7.uvl,6.759999996575061e-05
1000-5-1.uvl,3.0376521130001493
100-5-4.uvl,0.003619700000854209
10-5-1.uvl,6.929999835847411e-05
5000-10-4.uvl,2.016680804999851
2000-10-1.uvl,17.4061777299994
10000-5-5.uvl,1966.3845053679997
1000-5-2.uvl,2.6171711970018805
1000-15-4.uvl,0.09349629999996978
10000-10-2.uvl,1850.3474112290023
2000-10-0.uvl,0.33945419999872684
5000-10-8.uvl,136.40805861800254
2000-15-9.uvl,19.453388322999672
1000-10-1.uvl,1.5568565130015486
10-5-3.uvl,5.5900000006658956e-05
10000-5-6.uvl,2278.2574990640023
2000-5-1.uvl,15.416303834997962
100-10-8.uvl,0.0031694000026618596
2000-15-5.uvl,7.961085120001371
1000-5-0.uvl,2.4378020189978997
100-15-2.uvl,0.002645299999130657
1000-10-0.uvl,2.0663056030025473
1000-5-3.uvl,2.622013103999052
5000-10-5.uvl,107.82323952200022
10-5-5.uvl,0.0001081000009435229
1000-10-4.uvl,1.6510369009993155
