1000-10-3.uvl,2.1078339519999645
1000-15-0.uvl,1.8716271590000133
100-15-5.uvl,0.0015555369999447066
10-10-8.uvl,0.00014839000004940317
10000-10-4.uvl,844.339017852
100-5-2.uvl,0.0016036770000482647
100-10-3.uvl,0.002367747999869607
100-5-3.uvl,0.0023940500000207976
10000-15-5.uvl,4.7455111379999835
1000-5-8.uvl,1.272880213999997
10000-15-7.uvl,4.479990088000022
100-15-1.uvl,0.0007266019999860873
1000-10-2.uvl,1.5373594999998659
10-10-3.uvl,8.291699987239554e-05
100-15-0.uvl,0.002797273999931349
10-10-2.uvl,5.2562000064426684e-05
10000-15-0.uvl,215.24355052800001
1000-15-6.uvl,0.9803154170001562
100-10-1.uvl,0.00205397699983223
1000-15-1.uvl,1.250838020999936
1000-5-7.uvl,1.4815111679999973
100-10-2.uvl,0.003343296999901213
100-15-7.uvl,0.0012921479999477015
10000-5-0.uvl,1287.103951522
1000-5-9.uvl,1.5954012329998477
100-15-6.uvl,0.0014201120002326206
10000-10-8.uvl,4.623035989000073
10-5-9.uvl,8.383899967157049e-05
10-15-7.uvl,9.905700017043273e-05
1000-5-1.uvl,1.5087385789997825
100-5-4.uvl,0.002136311999947793
10-5-1.uvl,7.930099991426687e-05
10000-5-5.uvl,1360.7419245940005
1000-5-2.uvl,1.5720816209995974
1000-15-4.uvl,0.04861534100018616
10000-10-2.uvl,1234.3714129909995
1000-10-1.uvl,0.927650284000265
10-5-3.uvl,0.00010396399920864496
10000-5-6.uvl,1453.367221863
100-10-8.uvl,0.0017845639995357487
1000-5-0.uvl,1.4755954009997367
100-15-2.uvl,0.0017759149995981716
1000-10-0.uvl,1.1905037449996598
1000-5-3.uvl,1.4385150089992749
10-5-5.uvl,9.648200011724839e-05
1000-10-4.uvl,0.8899989400006234
10000-5-8.uvl,1583.6779637300006
100-10-7.uvl,0.001336683999397792
10-5-2.uvl,0.00010766400009742938
10000-15-1.uvl,4.831762730998889
10-15-9.uvl,8.56930000736611e-05
100-5-0.uvl,0.0020323079988884274
100-5-7.uvl,0.002313590999619919
100-10-9.uvl,0.0023607090006407816
1000-15-5.uvl,0.046304445999339805
10000-10-1.uvl,826.4528315989992
10-10-5.uvl,0.00010982700041495264
1000-10-7.uvl,1.1129975130006642
10-10-9.uvl,7.472099969163537e-05
1000-15-9.uvl,1.031831821999731
100-15-8.uvl,0.001963119000720326
10000-5-9.uvl,1554.6502331949996
10000-15-8.uvl,4.892116642999099
1000-5-5.uvl,1.7681184200009739
10000-10-5.uvl,4.837854695000715
10000-10-3.uvl,807.8386889829999
1000-10-5.uvl,1.289423006001016
100-10-4.uvl,0.0016906070013646968
10-15-6.uvl,7.929999992484227e-05
1000-10-9.uvl,0.8927811659996223
10000-15-6.uvl,198.394617422
10000-15-3.uvl,849.4178860619995
100-10-0.uvl,0.0011143110004923074
100-15-4.uvl,0.0019014160006918246
10-10-0.uvl,5.4011999964131974e-05
10-10-4.uvl,4.041700049128849e-05
10-15-4.uvl,6.299699998635333e-05
10-5-7.uvl,5.7408000429859385e-05
1000-5-6.uvl,0.6101690670002426
10000-10-7.uvl,1271.349511946999
10000-10-6.uvl,TODO
10-15-3.uvl,7.173900007728662e-05
10-10-7.uvl,6.778500005566457e-05
10000-10-9.uvl,7.43586756000002
1000-15-2.uvl,1.4615922390000833
100-5-5.uvl,0.0018572870000070907
10000-5-3.uvl,1243.7257544930003
10000-5-1.uvl,1445.789530894
10-5-6.uvl,0.00011490399992908351
100-10-5.uvl,0.0023909520000415796
10000-15-4.uvl,626.626813289
10-15-0.uvl,0.00012580999919009628
100-5-6.uvl,0.0019682020001710043
10-15-8.uvl,7.686499975534389e-05
10-10-1.uvl,3.912199917976977e-05
1000-15-8.uvl,1.6424210630002563
1000-10-6.uvl,1.6489986749993477
100-15-3.uvl,0.00308401500024047
1000-5-4.uvl,1.3917300319999413
10-15-5.uvl,0.00011118500060547376
100-5-8.uvl,0.0020479790000536013
10000-5-4.uvl,1324.9960814289998
10000-15-9.uvl,222.82019677800054
100-5-1.uvl,0.003058513000723906
10-15-2.uvl,4.382299994176719e-05
10000-10-0.uvl,354.828781143
100-10-6.uvl,0.0025162160000036238
10-10-6.uvl,9.998399946198333e-05
1000-15-3.uvl,1.709230946000389
10000-5-7.uvl,1474.7278577349998
10-5-4.uvl,9.796100039238809e-05
10-5-0.uvl,8.939400049712276e-05
100-5-9.uvl,0.002567518999967433
10-15-1.uvl,7.745800030534156e-05
100-15-9.uvl,0.0027733159995477763
5000-15-6.uvl,8.179014860999999
2000-5-3.uvl,7.502640793999987
5000-5-7.uvl,140.97368543699997
2000-10-2.uvl,10.93365560800001
2000-10-5.uvl,6.778292230000034
5000-15-2.uvl,47.29559050199998
2000-5-4.uvl,11.527756256999965
5000-5-6.uvl,163.78488976000006
2000-15-2.uvl,0.16877757099996415
2000-15-1.uvl,13.006438199999934
2000-5-7.uvl,11.671483663000004
5000-10-4.uvl,1.1863525909999453
2000-10-1.uvl,11.019847868000056
2000-10-0.uvl,0.1997572279999531
5000-10-8.uvl,88.62477183299995
2000-15-9.uvl,12.19814488299994
2000-5-1.uvl,9.629776825000022
